po_id,order_date,expected_date,received_date,supplier_id,store_id,product_id,ordered_quantity,received_quantity,status,unit_cost
PO-2024-0897,2024-07-17,2024-07-21,2024-07-21,SUP-001,STR-001,PRD-014,40,40,RECEIVED,210.0
PO-2024-0898,2024-07-17,2024-07-20,2024-07-20,SUP-002,STR-001,PRD-018,60,60,RECEIVED,55.0
PO-2024-0899,2024-07-17,2024-07-21,2024-07-24,SUP-008,STR-001,PRD-022,82,82,RECEIVED,45.0
PO-2024-0900,2024-07-17,2024-07-20,2024-07-20,SUP-002,STR-001,PRD-024,51,51,RECEIVED,48.0
PO-2024-0901,2024-07-17,2024-07-22,2024-07-22,SUP-004,STR-001,PRD-033,51,51,RECEIVED,80.0
PO-2024-0902,2024-07-17,2024-07-21,2024-07-21,SUP-008,STR-001,PRD-037,61,61,RECEIVED,60.0
PO-2024-0903,2024-07-17,2024-07-22,2024-07-25,SUP-005,STR-001,PRD-044,50,50,RECEIVED,195.0
PO-2024-0904,2024-07-17,2024-07-21,2024-07-21,SUP-001,STR-002,PRD-007,43,43,RECEIVED,160.0
PO-2024-0905,2024-07-17,2024-07-20,2024-07-20,SUP-002,STR-002,PRD-017,100,100,RECEIVED,28.0
PO-2024-0906,2024-07-17,2024-07-21,2024-07-21,SUP-008,STR-002,PRD-037,61,61,RECEIVED,60.0
PO-2024-0907,2024-07-17,2024-07-23,2024-07-23,SUP-003,STR-002,PRD-038,51,51,RECEIVED,85.0
PO-2024-0908,2024-07-17,2024-07-22,2024-07-22,SUP-005,STR-002,PRD-049,25,25,RECEIVED,420.0
PO-2024-0909,2024-07-17,2024-07-21,2024-07-21,SUP-006,STR-002,PRD-059,62,62,RECEIVED,280.0
PO-2024-0910,2024-07-17,2024-07-21,2024-07-21,SUP-008,STR-003,PRD-032,61,61,RECEIVED,220.0
PO-2024-0911,2024-07-17,2024-07-22,2024-07-22,SUP-005,STR-003,PRD-048,41,41,RECEIVED,220.0
PO-2024-0912,2024-07-17,2024-07-25,2024-07-25,SUP-012,STR-003,PRD-073,31,31,RECEIVED,340.0
PO-2024-0913,2024-07-17,2024-07-29,2024-07-29,SUP-009,STR-003,PRD-086,24,24,RECEIVED,280.0
PO-2024-0914,2024-07-17,2024-07-21,2024-07-21,SUP-001,STR-004,PRD-001,63,63,RECEIVED,110.0
PO-2024-0915,2024-07-17,2024-07-20,2024-07-20,SUP-002,STR-004,PRD-024,50,50,RECEIVED,48.0
PO-2024-0916,2024-07-17,2024-07-20,2024-07-20,SUP-002,STR-004,PRD-027,50,50,RECEIVED,85.0
PO-2024-0917,2024-07-17,2024-07-29,2024-07-29,SUP-009,STR-004,PRD-083,30,30,RECEIVED,320.0
PO-2024-0918,2024-07-18,2024-07-22,2024-07-22,SUP-001,STR-001,PRD-006,80,80,RECEIVED,15.0
PO-2024-0919,2024-07-18,2024-07-21,2024-07-21,SUP-002,STR-001,PRD-026,50,50,RECEIVED,140.0
PO-2024-0920,2024-07-18,2024-07-21,2024-07-21,SUP-002,STR-001,PRD-028,90,90,RECEIVED,22.0
PO-2024-0921,2024-07-18,2024-07-24,2024-07-24,SUP-003,STR-001,PRD-030,71,71,RECEIVED,130.0
PO-2024-0922,2024-07-18,2024-07-30,2024-07-30,SUP-009,STR-001,PRD-091,31,31,RECEIVED,160.0
PO-2024-0923,2024-07-18,2024-07-22,2024-07-25,SUP-001,STR-002,PRD-006,82,82,RECEIVED,15.0
PO-2024-0924,2024-07-18,2024-07-22,2024-07-25,SUP-008,STR-002,PRD-022,80,80,RECEIVED,45.0
PO-2024-0925,2024-07-18,2024-07-26,2024-07-26,SUP-012,STR-002,PRD-073,30,30,RECEIVED,340.0
PO-2024-0926,2024-07-18,2024-07-22,2024-07-22,SUP-001,STR-003,PRD-001,60,60,RECEIVED,110.0
PO-2024-0927,2024-07-18,2024-07-22,2024-07-22,SUP-001,STR-003,PRD-003,84,84,RECEIVED,35.0
PO-2024-0928,2024-07-18,2024-07-22,2024-07-22,SUP-008,STR-003,PRD-023,63,63,RECEIVED,50.0
PO-2024-0929,2024-07-18,2024-07-21,2024-07-21,SUP-002,STR-003,PRD-027,50,50,RECEIVED,85.0
PO-2024-0930,2024-07-18,2024-07-24,2024-07-24,SUP-003,STR-003,PRD-029,42,42,RECEIVED,420.0
PO-2024-0931,2024-07-18,2024-07-24,2024-07-24,SUP-003,STR-003,PRD-039,30,30,RECEIVED,160.0
PO-2024-0932,2024-07-18,2024-07-23,2024-07-27,SUP-005,STR-003,PRD-055,25,25,RECEIVED,410.0
PO-2024-0933,2024-07-18,2024-07-22,2024-07-22,SUP-001,STR-004,PRD-007,40,40,RECEIVED,160.0
PO-2024-0934,2024-07-18,2024-07-21,2024-07-21,SUP-002,STR-004,PRD-021,50,50,RECEIVED,210.0
PO-2024-0935,2024-07-18,2024-07-22,2024-07-22,SUP-008,STR-004,PRD-022,80,80,RECEIVED,45.0
PO-2024-0936,2024-07-18,2024-07-21,2024-07-24,SUP-002,STR-004,PRD-026,50,50,RECEIVED,140.0
PO-2024-0937,2024-07-18,2024-07-26,2024-07-26,SUP-012,STR-004,PRD-073,30,30,RECEIVED,340.0
PO-2024-0938,2024-07-19,2024-07-23,2024-07-23,SUP-001,STR-001,PRD-001,70,70,RECEIVED,110.0
PO-2024-0939,2024-07-19,2024-07-23,2024-07-23,SUP-001,STR-001,PRD-010,40,40,RECEIVED,380.0
PO-2024-0940,2024-07-19,2024-07-24,2024-07-24,SUP-005,STR-001,PRD-011,30,30,RECEIVED,140.0
PO-2024-0941,2024-07-19,2024-07-23,2024-07-23,SUP-008,STR-001,PRD-023,61,61,RECEIVED,50.0
PO-2024-0942,2024-07-19,2024-07-22,2024-07-22,SUP-002,STR-001,PRD-027,50,50,RECEIVED,85.0
PO-2024-0943,2024-07-19,2024-07-25,2024-07-25,SUP-003,STR-001,PRD-035,52,52,RECEIVED,285.0
PO-2024-0944,2024-07-19,2024-07-25,2024-07-25,SUP-003,STR-001,PRD-041,45,45,RECEIVED,140.0
PO-2024-0945,2024-07-19,2024-07-23,2024-07-23,SUP-001,STR-002,PRD-001,67,67,RECEIVED,110.0
PO-2024-0946,2024-07-19,2024-07-24,2024-07-24,SUP-005,STR-002,PRD-009,35,35,RECEIVED,220.0
PO-2024-0947,2024-07-19,2024-07-24,2024-07-24,SUP-004,STR-002,PRD-033,50,50,RECEIVED,80.0
PO-2024-0948,2024-07-19,2024-07-25,2024-07-25,SUP-003,STR-002,PRD-034,41,41,RECEIVED,95.0
PO-2024-0949,2024-07-19,2024-07-24,2024-07-24,SUP-005,STR-002,PRD-055,25,25,RECEIVED,410.0
PO-2024-0950,2024-07-19,2024-07-23,2024-07-23,SUP-001,STR-003,PRD-002,56,56,RECEIVED,130.0
PO-2024-0951,2024-07-19,2024-07-22,2024-07-22,SUP-002,STR-003,PRD-015,54,54,RECEIVED,90.0
PO-2024-0952,2024-07-19,2024-07-22,2024-07-22,SUP-002,STR-003,PRD-018,61,61,RECEIVED,55.0
PO-2024-0953,2024-07-19,2024-07-22,2024-07-22,SUP-002,STR-003,PRD-020,50,50,RECEIVED,180.0
PO-2024-0954,2024-07-19,2024-07-23,2024-07-23,SUP-008,STR-003,PRD-037,62,62,RECEIVED,60.0
PO-2024-0955,2024-07-19,2024-07-24,2024-07-24,SUP-005,STR-003,PRD-044,53,53,RECEIVED,195.0
PO-2024-0956,2024-07-19,2024-07-23,2024-07-23,SUP-006,STR-003,PRD-069,40,40,RECEIVED,130.0
PO-2024-0957,2024-07-19,2024-07-31,2024-07-31,SUP-009,STR-003,PRD-092,42,42,RECEIVED,280.0
PO-2024-0958,2024-07-19,2024-07-24,2024-07-24,SUP-010,STR-003,PRD-101,50,50,RECEIVED,450.0
PO-2024-0959,2024-07-19,2024-07-23,2024-07-23,SUP-008,STR-004,PRD-023,65,65,RECEIVED,50.0
PO-2024-0960,2024-07-19,2024-07-25,2024-07-25,SUP-003,STR-004,PRD-034,46,46,RECEIVED,95.0
PO-2024-0961,2024-07-19,2024-07-24,2024-07-24,SUP-005,STR-004,PRD-056,62,62,RECEIVED,110.0
PO-2024-0962,2024-07-19,2024-07-23,2024-07-23,SUP-006,STR-004,PRD-065,94,94,RECEIVED,45.0
PO-2024-0963,2024-07-19,2024-07-23,2024-07-23,SUP-006,STR-004,PRD-066,45,45,RECEIVED,65.0
PO-2024-0964,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-001,PRD-003,85,85,RECEIVED,35.0
PO-2024-0965,2024-07-20,2024-07-25,2024-07-25,SUP-005,STR-001,PRD-009,33,33,RECEIVED,220.0
PO-2024-0966,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-001,PRD-013,52,52,RECEIVED,85.0
PO-2024-0967,2024-07-20,2024-07-25,2024-07-25,SUP-005,STR-001,PRD-048,42,42,RECEIVED,220.0
PO-2024-0968,2024-07-20,2024-07-25,2024-07-25,SUP-005,STR-001,PRD-053,32,32,RECEIVED,260.0
PO-2024-0969,2024-07-20,2024-07-24,2024-07-24,SUP-006,STR-001,PRD-061,50,50,RECEIVED,115.0
PO-2024-0970,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-002,PRD-002,51,51,RECEIVED,130.0
PO-2024-0971,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-002,PRD-003,100,100,RECEIVED,35.0
PO-2024-0972,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-002,PRD-005,72,72,RECEIVED,30.0
PO-2024-0973,2024-07-20,2024-07-23,2024-07-23,SUP-002,STR-002,PRD-015,53,53,RECEIVED,90.0
PO-2024-0974,2024-07-20,2024-07-23,2024-07-23,SUP-002,STR-002,PRD-027,50,50,RECEIVED,85.0
PO-2024-0975,2024-07-20,2024-07-26,2024-07-26,SUP-003,STR-002,PRD-040,80,80,RECEIVED,110.0
PO-2024-0976,2024-07-20,2024-07-24,2024-07-24,SUP-006,STR-002,PRD-061,52,52,RECEIVED,115.0
PO-2024-0977,2024-07-20,2024-07-25,2024-07-25,SUP-005,STR-003,PRD-009,32,32,RECEIVED,220.0
PO-2024-0978,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-003,PRD-012,40,40,RECEIVED,120.0
PO-2024-0979,2024-07-20,2024-07-25,2024-07-25,SUP-004,STR-003,PRD-033,52,52,RECEIVED,80.0
PO-2024-0980,2024-07-20,2024-08-01,2024-08-01,SUP-009,STR-003,PRD-083,30,30,RECEIVED,320.0
PO-2024-0981,2024-07-20,2024-07-25,2024-07-25,SUP-010,STR-003,PRD-100,50,50,RECEIVED,95.0
PO-2024-0982,2024-07-20,2024-07-24,2024-07-24,SUP-001,STR-004,PRD-003,91,91,RECEIVED,35.0
PO-2024-0983,2024-07-20,2024-07-23,2024-07-23,SUP-002,STR-004,PRD-018,60,60,RECEIVED,55.0
PO-2024-0984,2024-07-20,2024-07-23,2024-07-23,SUP-002,STR-004,PRD-028,94,94,RECEIVED,22.0
PO-2024-0985,2024-07-20,2024-07-26,2024-07-26,SUP-003,STR-004,PRD-030,73,73,RECEIVED,130.0
PO-2024-0986,2024-07-20,2024-07-25,2024-07-25,SUP-005,STR-004,PRD-054,32,32,RECEIVED,280.0
PO-2024-0987,2024-07-20,2024-07-24,2024-07-24,SUP-006,STR-004,PRD-062,71,71,RECEIVED,125.0
PO-2024-0988,2024-07-20,2024-08-01,2024-08-01,SUP-009,STR-004,PRD-084,22,22,RECEIVED,750.0
PO-2024-0989,2024-07-20,2024-08-01,2024-08-01,SUP-009,STR-004,PRD-090,31,31,RECEIVED,260.0
PO-2024-0990,2024-07-21,2024-07-25,2024-07-28,SUP-001,STR-001,PRD-007,40,40,RECEIVED,160.0
PO-2024-0991,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-001,PRD-008,60,60,RECEIVED,28.0
PO-2024-0992,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-001,PRD-012,40,40,RECEIVED,120.0
PO-2024-0993,2024-07-21,2024-07-24,2024-07-24,SUP-002,STR-001,PRD-015,56,56,RECEIVED,90.0
PO-2024-0994,2024-07-21,2024-07-27,2024-07-27,SUP-003,STR-001,PRD-029,40,40,RECEIVED,420.0
PO-2024-0995,2024-07-21,2024-07-27,2024-07-27,SUP-003,STR-001,PRD-039,34,34,RECEIVED,160.0
PO-2024-0996,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-001,PRD-045,52,52,RECEIVED,180.0
PO-2024-0997,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-002,PRD-012,40,40,RECEIVED,120.0
PO-2024-0998,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-002,PRD-014,40,40,RECEIVED,210.0
PO-2024-0999,2024-07-21,2024-07-24,2024-07-24,SUP-002,STR-002,PRD-020,50,50,RECEIVED,180.0
PO-2024-1000,2024-07-21,2024-07-24,2024-07-24,SUP-002,STR-002,PRD-025,53,53,RECEIVED,60.0
PO-2024-1001,2024-07-21,2024-07-24,2024-07-24,SUP-002,STR-002,PRD-026,50,50,RECEIVED,140.0
PO-2024-1002,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-002,PRD-048,41,41,RECEIVED,220.0
PO-2024-1003,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-002,PRD-054,31,31,RECEIVED,280.0
PO-2024-1004,2024-07-21,2024-07-27,2024-07-27,SUP-003,STR-003,PRD-040,83,83,RECEIVED,110.0
PO-2024-1005,2024-07-21,2024-07-26,2024-07-26,SUP-004,STR-003,PRD-042,45,45,RECEIVED,135.0
PO-2024-1006,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-003,PRD-045,50,50,RECEIVED,180.0
PO-2024-1007,2024-07-21,2024-07-26,2024-07-31,SUP-005,STR-003,PRD-053,31,31,RECEIVED,260.0
PO-2024-1008,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-003,PRD-054,30,30,RECEIVED,280.0
PO-2024-1009,2024-07-21,2024-07-25,2024-07-25,SUP-006,STR-003,PRD-068,41,41,RECEIVED,110.0
PO-2024-1010,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-004,PRD-004,108,108,RECEIVED,70.0
PO-2024-1011,2024-07-21,2024-07-26,2024-07-31,SUP-005,STR-004,PRD-009,34,34,RECEIVED,220.0
PO-2024-1012,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-004,PRD-011,30,30,RECEIVED,140.0
PO-2024-1013,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-004,PRD-012,40,40,RECEIVED,120.0
PO-2024-1014,2024-07-21,2024-07-25,2024-07-25,SUP-001,STR-004,PRD-013,54,54,RECEIVED,85.0
PO-2024-1015,2024-07-21,2024-07-24,2024-07-24,SUP-002,STR-004,PRD-015,57,57,RECEIVED,90.0
PO-2024-1016,2024-07-21,2024-07-24,2024-07-24,SUP-002,STR-004,PRD-017,101,101,RECEIVED,28.0
PO-2024-1017,2024-07-21,2024-07-27,2024-07-27,SUP-003,STR-004,PRD-036,50,50,RECEIVED,125.0
PO-2024-1018,2024-07-21,2024-07-27,2024-07-27,SUP-003,STR-004,PRD-041,40,40,RECEIVED,140.0
PO-2024-1019,2024-07-21,2024-07-26,2024-07-26,SUP-005,STR-004,PRD-055,25,25,RECEIVED,410.0
PO-2024-1020,2024-07-21,2024-07-25,2024-07-25,SUP-006,STR-004,PRD-061,51,51,RECEIVED,115.0
PO-2024-1021,2024-07-21,2024-07-29,2024-07-29,SUP-012,STR-004,PRD-082,32,32,RECEIVED,290.0
PO-2024-1022,2024-07-21,2024-07-26,2024-07-26,SUP-010,STR-004,PRD-100,50,50,RECEIVED,95.0
PO-2024-1023,2024-07-22,2024-07-25,2024-07-25,SUP-002,STR-001,PRD-021,50,50,RECEIVED,210.0
PO-2024-1024,2024-07-22,2024-07-27,2024-07-27,SUP-004,STR-001,PRD-042,45,45,RECEIVED,135.0
PO-2024-1025,2024-07-22,2024-07-27,2024-07-27,SUP-010,STR-001,PRD-100,50,50,RECEIVED,95.0
PO-2024-1026,2024-07-22,2024-07-26,2024-07-26,SUP-001,STR-002,PRD-004,104,104,RECEIVED,70.0
PO-2024-1027,2024-07-22,2024-07-26,2024-07-26,SUP-001,STR-002,PRD-010,40,40,RECEIVED,380.0
PO-2024-1028,2024-07-22,2024-07-25,2024-07-25,SUP-002,STR-002,PRD-021,50,50,RECEIVED,210.0
PO-2024-1029,2024-07-22,2024-07-25,2024-07-25,SUP-002,STR-002,PRD-024,51,51,RECEIVED,48.0
PO-2024-1030,2024-07-22,2024-07-28,2024-07-28,SUP-003,STR-002,PRD-029,43,43,RECEIVED,420.0
PO-2024-1031,2024-07-22,2024-07-28,2024-07-28,SUP-003,STR-002,PRD-035,55,55,RECEIVED,285.0
PO-2024-1032,2024-07-22,2024-07-28,2024-07-28,SUP-003,STR-002,PRD-039,30,30,RECEIVED,160.0
PO-2024-1033,2024-07-22,2024-07-26,2024-07-26,SUP-001,STR-003,PRD-008,60,60,RECEIVED,28.0
PO-2024-1034,2024-07-22,2024-07-27,2024-07-27,SUP-005,STR-003,PRD-011,30,30,RECEIVED,140.0
PO-2024-1035,2024-07-22,2024-07-25,2024-07-25,SUP-002,STR-003,PRD-026,50,50,RECEIVED,140.0
PO-2024-1036,2024-07-22,2024-07-30,2024-07-30,SUP-012,STR-003,PRD-082,30,30,RECEIVED,290.0
PO-2024-1037,2024-07-22,2024-07-26,2024-07-26,SUP-001,STR-004,PRD-008,61,61,RECEIVED,28.0
PO-2024-1038,2024-07-22,2024-07-26,2024-07-26,SUP-006,STR-004,PRD-067,45,45,RECEIVED,120.0
PO-2024-1039,2024-07-22,2024-08-03,2024-08-03,SUP-009,STR-004,PRD-088,40,40,RECEIVED,140.0
PO-2024-1040,2024-07-23,2024-07-26,2024-07-26,SUP-002,STR-001,PRD-017,103,103,RECEIVED,28.0
PO-2024-1041,2024-07-23,2024-07-27,2024-07-27,SUP-006,STR-001,PRD-058,80,80,RECEIVED,115.0
PO-2024-1042,2024-07-23,2024-07-27,2024-07-27,SUP-006,STR-001,PRD-069,41,41,RECEIVED,130.0
PO-2024-1043,2024-07-23,2024-07-28,2024-07-28,SUP-005,STR-002,PRD-011,31,31,RECEIVED,140.0
PO-2024-1044,2024-07-23,2024-07-29,2024-07-29,SUP-003,STR-002,PRD-041,42,42,RECEIVED,140.0
PO-2024-1045,2024-07-23,2024-07-28,2024-07-28,SUP-005,STR-002,PRD-053,32,32,RECEIVED,260.0
PO-2024-1046,2024-07-23,2024-07-27,2024-07-27,SUP-006,STR-002,PRD-069,40,40,RECEIVED,130.0
PO-2024-1047,2024-07-23,2024-07-27,2024-07-27,SUP-001,STR-003,PRD-010,40,40,RECEIVED,380.0
PO-2024-1048,2024-07-23,2024-07-26,2024-07-26,SUP-002,STR-003,PRD-021,50,50,RECEIVED,210.0
PO-2024-1049,2024-07-23,2024-07-29,2024-07-29,SUP-003,STR-003,PRD-035,52,52,RECEIVED,285.0
PO-2024-1050,2024-07-23,2024-07-27,2024-07-27,SUP-001,STR-004,PRD-002,55,55,RECEIVED,130.0
PO-2024-1051,2024-07-23,2024-07-26,2024-07-30,SUP-002,STR-004,PRD-020,50,50,RECEIVED,180.0
PO-2024-1052,2024-07-24,2024-07-30,2024-07-30,SUP-003,STR-001,PRD-034,42,42,RECEIVED,95.0
PO-2024-1053,2024-07-24,2024-07-29,2024-07-29,SUP-005,STR-001,PRD-054,31,31,RECEIVED,280.0
PO-2024-1054,2024-07-24,2024-07-28,2024-07-28,SUP-006,STR-001,PRD-064,50,50,RECEIVED,155.0
PO-2024-1055,2024-07-24,2024-07-28,2024-07-28,SUP-001,STR-002,PRD-008,62,62,RECEIVED,28.0
PO-2024-1056,2024-07-24,2024-07-28,2024-07-28,SUP-008,STR-002,PRD-023,63,63,RECEIVED,50.0
PO-2024-1057,2024-07-24,2024-07-29,2024-07-29,SUP-004,STR-002,PRD-042,45,45,RECEIVED,135.0
PO-2024-1058,2024-07-24,2024-08-01,2024-08-01,SUP-012,STR-002,PRD-082,32,32,RECEIVED,290.0
PO-2024-1059,2024-07-24,2024-07-28,2024-07-28,SUP-001,STR-003,PRD-001,62,62,RECEIVED,110.0
PO-2024-1060,2024-07-24,2024-07-28,2024-07-28,SUP-001,STR-003,PRD-014,40,40,RECEIVED,210.0
PO-2024-1061,2024-07-24,2024-07-28,2024-08-01,SUP-006,STR-003,PRD-061,50,50,RECEIVED,115.0
PO-2024-1062,2024-07-24,2024-07-28,2024-07-28,SUP-001,STR-004,PRD-001,67,67,RECEIVED,110.0
PO-2024-1063,2024-07-24,2024-07-30,2024-07-30,SUP-003,STR-004,PRD-029,44,44,RECEIVED,420.0
PO-2024-1064,2024-07-24,2024-07-28,2024-07-28,SUP-008,STR-004,PRD-032,62,62,RECEIVED,220.0
PO-2024-1065,2024-07-24,2024-07-29,2024-07-29,SUP-004,STR-004,PRD-042,45,45,RECEIVED,135.0
PO-2024-1066,2024-07-24,2024-07-29,2024-07-29,SUP-005,STR-004,PRD-048,40,40,RECEIVED,220.0
PO-2024-1067,2024-07-24,2024-07-28,2024-07-28,SUP-006,STR-004,PRD-069,41,41,RECEIVED,130.0
PO-2024-1068,2024-07-25,2024-07-29,2024-07-29,SUP-001,STR-001,PRD-002,50,50,RECEIVED,130.0
PO-2024-1069,2024-07-25,2024-07-30,2024-07-30,SUP-005,STR-001,PRD-055,25,25,RECEIVED,410.0
PO-2024-1070,2024-07-25,2024-08-06,2024-08-06,SUP-009,STR-002,PRD-083,30,30,RECEIVED,320.0
PO-2024-1071,2024-07-25,2024-07-29,2024-07-29,SUP-001,STR-003,PRD-007,40,40,RECEIVED,160.0
PO-2024-1072,2024-07-25,2024-07-30,2024-08-02,SUP-005,STR-003,PRD-052,41,41,RECEIVED,110.0
PO-2024-1073,2024-07-25,2024-07-29,2024-07-29,SUP-006,STR-003,PRD-058,81,81,RECEIVED,115.0
PO-2024-1074,2024-07-25,2024-07-29,2024-07-29,SUP-006,STR-003,PRD-062,74,74,RECEIVED,125.0
PO-2024-1075,2024-07-25,2024-07-30,2024-07-30,SUP-004,STR-004,PRD-033,50,50,RECEIVED,80.0
PO-2024-1076,2024-07-25,2024-07-29,2024-07-29,SUP-008,STR-004,PRD-037,61,61,RECEIVED,60.0
PO-2024-1077,2024-07-25,2024-07-31,2024-07-31,SUP-003,STR-004,PRD-039,30,30,RECEIVED,160.0
PO-2024-1078,2024-07-25,2024-07-29,2024-07-29,SUP-006,STR-004,PRD-066,38,38,RECEIVED,65.0
PO-2024-1079,2024-07-25,2024-08-06,2024-08-06,SUP-009,STR-004,PRD-086,24,24,RECEIVED,280.0
PO-2024-1080,2024-07-26,2024-07-30,2024-07-30,SUP-001,STR-001,PRD-001,66,66,RECEIVED,110.0
PO-2024-1081,2024-07-26,2024-07-30,2024-07-30,SUP-001,STR-001,PRD-014,40,40,RECEIVED,210.0
PO-2024-1082,2024-07-26,2024-07-29,2024-07-29,SUP-002,STR-001,PRD-026,50,50,RECEIVED,140.0
PO-2024-1083,2024-07-26,2024-08-01,2024-08-01,SUP-003,STR-001,PRD-031,60,60,RECEIVED,145.0
PO-2024-1084,2024-07-26,2024-08-01,2024-08-01,SUP-003,STR-001,PRD-038,50,50,RECEIVED,85.0
PO-2024-1085,2024-07-26,2024-07-31,2024-07-31,SUP-005,STR-001,PRD-043,61,61,RECEIVED,120.0
PO-2024-1086,2024-07-26,2024-07-30,2024-08-03,SUP-006,STR-001,PRD-062,70,70,RECEIVED,125.0
PO-2024-1087,2024-07-26,2024-07-30,2024-07-30,SUP-006,STR-001,PRD-065,81,81,RECEIVED,45.0
PO-2024-1088,2024-07-26,2024-08-07,2024-08-07,SUP-009,STR-001,PRD-088,40,40,RECEIVED,140.0
PO-2024-1089,2024-07-26,2024-07-30,2024-07-30,SUP-001,STR-002,PRD-001,60,60,RECEIVED,110.0
PO-2024-1090,2024-07-26,2024-07-30,2024-07-30,SUP-006,STR-002,PRD-063,40,40,RECEIVED,140.0
PO-2024-1091,2024-07-26,2024-07-30,2024-07-30,SUP-001,STR-003,PRD-004,100,100,RECEIVED,70.0
PO-2024-1092,2024-07-26,2024-07-29,2024-07-29,SUP-002,STR-003,PRD-015,56,56,RECEIVED,90.0
PO-2024-1093,2024-07-26,2024-07-29,2024-07-29,SUP-002,STR-003,PRD-016,80,80,RECEIVED,85.0
PO-2024-1094,2024-07-26,2024-07-30,2024-07-30,SUP-008,STR-003,PRD-022,86,86,RECEIVED,45.0
PO-2024-1095,2024-07-26,2024-07-29,2024-07-29,SUP-002,STR-003,PRD-027,50,50,RECEIVED,85.0
PO-2024-1096,2024-07-26,2024-07-31,2024-07-31,SUP-005,STR-003,PRD-046,71,71,RECEIVED,95.0
PO-2024-1097,2024-07-26,2024-07-31,2024-07-31,SUP-005,STR-003,PRD-056,65,65,RECEIVED,110.0
PO-2024-1098,2024-07-26,2024-07-30,2024-07-30,SUP-006,STR-003,PRD-063,42,42,RECEIVED,140.0
PO-2024-1099,2024-07-26,2024-07-30,2024-08-03,SUP-001,STR-004,PRD-006,88,88,RECEIVED,15.0
PO-2024-1100,2024-07-26,2024-07-30,2024-07-30,SUP-001,STR-004,PRD-010,40,40,RECEIVED,380.0
PO-2024-1101,2024-07-26,2024-07-30,2024-07-30,SUP-001,STR-004,PRD-014,40,40,RECEIVED,210.0
PO-2024-1102,2024-07-26,2024-07-29,2024-07-29,SUP-002,STR-004,PRD-021,50,50,RECEIVED,210.0
PO-2024-1103,2024-07-26,2024-07-29,2024-07-29,SUP-002,STR-004,PRD-027,50,50,RECEIVED,85.0
PO-2024-1104,2024-07-26,2024-07-31,2024-07-31,SUP-005,STR-004,PRD-053,30,30,RECEIVED,260.0
PO-2024-1105,2024-07-26,2024-07-30,2024-07-30,SUP-006,STR-004,PRD-065,85,85,RECEIVED,45.0
PO-2024-1106,2024-07-27,2024-07-31,2024-07-31,SUP-001,STR-001,PRD-005,71,71,RECEIVED,30.0
PO-2024-1107,2024-07-27,2024-08-01,2024-08-01,SUP-005,STR-001,PRD-009,32,32,RECEIVED,220.0
PO-2024-1108,2024-07-27,2024-07-30,2024-07-30,SUP-002,STR-001,PRD-016,87,87,RECEIVED,85.0
PO-2024-1109,2024-07-27,2024-07-30,2024-07-30,SUP-002,STR-001,PRD-024,51,51,RECEIVED,48.0
PO-2024-1110,2024-07-27,2024-07-30,2024-07-30,SUP-002,STR-001,PRD-027,50,50,RECEIVED,85.0
PO-2024-1111,2024-07-27,2024-07-31,2024-07-31,SUP-008,STR-001,PRD-032,66,66,RECEIVED,220.0
PO-2024-1112,2024-07-27,2024-08-04,2024-08-04,SUP-012,STR-001,PRD-073,30,30,RECEIVED,340.0
PO-2024-1113,2024-07-27,2024-08-08,2024-08-08,SUP-009,STR-001,PRD-092,40,40,RECEIVED,280.0
PO-2024-1114,2024-07-27,2024-07-31,2024-07-31,SUP-001,STR-002,PRD-002,51,51,RECEIVED,130.0
PO-2024-1115,2024-07-27,2024-08-01,2024-08-01,SUP-005,STR-002,PRD-009,39,39,RECEIVED,220.0
PO-2024-1116,2024-07-27,2024-07-31,2024-07-31,SUP-001,STR-002,PRD-013,50,50,RECEIVED,85.0
PO-2024-1117,2024-07-27,2024-08-01,2024-08-01,SUP-007,STR-002,PRD-047,83,83,RECEIVED,80.0
PO-2024-1118,2024-07-27,2024-08-01,2024-08-05,SUP-010,STR-002,PRD-104,51,51,RECEIVED,140.0
PO-2024-1119,2024-07-27,2024-07-31,2024-07-31,SUP-001,STR-003,PRD-002,54,54,RECEIVED,130.0
PO-2024-1120,2024-07-27,2024-07-31,2024-07-31,SUP-001,STR-003,PRD-003,80,80,RECEIVED,35.0
